Customer ID,Customer Name,Email ID,Customer Segment,Address
NM-18445,Nathan Mautz,nathan_mautz@example.com,Corporate,"New York City, New York"
FA-14230,Frank Atkinson,frank_atkinson@example.com,Corporate,"Long Beach, California"
GK-14620,Grace Kelly,grace_kelly@example.com,Corporate,"Hesperia, California"
GK-14620,Grace Kelly,grace_kelly@example.com,Home Office,"Hesperia, California"
DJ-13510,Don Jones,don_jones@example.com,Home Office,"Murfreesboro, Tennessee"
PO-18850,Patrick O'Brill,patrick_o'brill@example.com,Home Office,"Philadelphia, Pennsylvania"
PO-18850,Patrick O'Brill,patrick_o'brill@example.com,Home Office,"Philadelphia, Pennsylvania"
PO-18850,Patrick O'Brill,patrick_o'brill@example.com,Corporate,"Philadelphia, Pennsylvania"
PO-18850,Patrick O'Brill,patrick_o'brill@example.com,Corporate,"Philadelphia, Pennsylvania"
PO-18850,Patrick O'Brill,patrick_o'brill@example.com,Home Office,"Philadelphia, Pennsylvania"
JL-15850,John Lucas,john_lucas@example.com,Corporate,"Philadelphia, Pennsylvania"
JL-15850,John Lucas,john_lucas@example.com,Corporate,"Philadelphia, Pennsylvania"
JL-15850,John Lucas,john_lucas@example.com,Corporate,"Philadelphia, Pennsylvania"
DB-13615,Doug Bickford,doug_bickford@example.com,Home Office,"Los Angeles, California"
DB-13615,Doug Bickford,doug_bickford@example.com,Home Office,"Los Angeles, California"
DB-13615,Doug Bickford,doug_bickford@example.com,Corporate,"Los Angeles, California"
AC-10420,Alyssa Crouse,alyssa_crouse@example.com,Consumer,"San Francisco, California"
AC-10420,Alyssa Crouse,alyssa_crouse@example.com,Corporate,"San Francisco, California"
KL-16645,Ken Lonsdale,ken_lonsdale@example.com,Small Business,"Layton, Utah"
JD-15895,Jonathan Doherty,jonathan_doherty@example.com,Home Office,"Philadelphia, Pennsylvania"
JD-15895,Jonathan Doherty,jonathan_doherty@example.com,Small Business,"Philadelphia, Pennsylvania"
JD-15895,Jonathan Doherty,jonathan_doherty@example.com,Small Business,"Philadelphia, Pennsylvania"
JD-15895,Jonathan Doherty,jonathan_doherty@example.com,Small Business,"Philadelphia, Pennsylvania"
CS-12130,Chad Sievert,chad_sievert@example.com,Small Business,"Austin, Texas"
CC-12550,Clay Cheatham,clay_cheatham@example.com,Corporate,"San Francisco, California"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Corporate,"Lowell, Massachusetts"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Corporate,"Lowell, Massachusetts"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Consumer,"Lowell, Massachusetts"
AB-10060,Adam Bellavance,adam_bellavance@example.com,Consumer,"New York City, New York"
AB-10060,Adam Bellavance,adam_bellavance@example.com,Corporate,"New York City, New York"
AB-10060,Adam Bellavance,adam_bellavance@example.com,Corporate,"New York City, New York"
AB-10060,Adam Bellavance,adam_bellavance@example.com,Home Office,"New York City, New York"
AB-10060,Adam Bellavance,adam_bellavance@example.com,Corporate,"New York City, New York"
JL-15505,Jeremy Lonsdale,jeremy_lonsdale@example.com,Corporate,"New York City, New York"
JL-15505,Jeremy Lonsdale,jeremy_lonsdale@example.com,Corporate,"New York City, New York"
JL-15505,Jeremy Lonsdale,jeremy_lonsdale@example.com,Corporate,"New York City, New York"
JL-15505,Jeremy Lonsdale,jeremy_lonsdale@example.com,Corporate,"New York City, New York"
HK-14890,Heather Kirkland,heather_kirkland@example.com,Home Office,"Charlotte, North Carolina"
VB-21745,Victoria Brennan,victoria_brennan@example.com,Corporate,"Columbus, Georgia"
VB-21745,Victoria Brennan,victoria_brennan@example.com,Corporate,"Columbus, Georgia"
KW-16435,Katrina Willman,katrina_willman@example.com,Corporate,"New York City, New York"
KW-16435,Katrina Willman,katrina_willman@example.com,Corporate,"New York City, New York"
KW-16435,Katrina Willman,katrina_willman@example.com,Consumer,"New York City, New York"
KW-16435,Katrina Willman,katrina_willman@example.com,Home Office,"New York City, New York"
JD-16060,Julia Dunbar,julia_dunbar@example.com,Consumer,"San Francisco, California"
MK-17905,Michael Kennedy,michael_kennedy@example.com,Home Office,"Manchester, Connecticut"
MK-17905,Michael Kennedy,michael_kennedy@example.com,Home Office,"Manchester, Connecticut"
MK-17905,Michael Kennedy,michael_kennedy@example.com,Home Office,"Manchester, Connecticut"
MK-17905,Michael Kennedy,michael_kennedy@example.com,Home Office,"Manchester, Connecticut"
GT-14755,Guy Thornton,guy_thornton@example.com,Corporate,"Harlingen, Texas"
GT-14755,Guy Thornton,guy_thornton@example.com,Home Office,"Harlingen, Texas"
AG-10900,Arthur Gainer,arthur_gainer@example.com,Corporate,"Tucson, Arizona"
AG-10900,Arthur Gainer,arthur_gainer@example.com,Small Business,"Tucson, Arizona"
AG-10900,Arthur Gainer,arthur_gainer@example.com,Corporate,"Tucson, Arizona"
AG-10900,Arthur Gainer,arthur_gainer@example.com,Corporate,"Tucson, Arizona"
MM-18280,Muhammed MacIntyre,muhammed_macintyre@example.com,Consumer,"Quincy, Illinois"
AR-10405,Allen Rosenblatt,allen_rosenblatt@example.com,Small Business,"Franklin, Massachusetts"
RA-19915,Russell Applegate,russell_applegate@example.com,Small Business,"Houston, Texas"
RA-19915,Russell Applegate,russell_applegate@example.com,Home Office,"Houston, Texas"
RA-19915,Russell Applegate,russell_applegate@example.com,Corporate,"Houston, Texas"
AS-10285,Alejandro Savely,alejandro_savely@example.com,Corporate,"San Francisco, California"
AS-10285,Alejandro Savely,alejandro_savely@example.com,Corporate,"San Francisco, California"
LA-16780,Laura Armstrong,laura_armstrong@example.com,Home Office,"Taylor, Michigan"
DO-13435,Denny Ordway,denny_ordway@example.com,Corporate,"Pembroke Pines, Florida"
DO-13435,Denny Ordway,denny_ordway@example.com,Home Office,"Pembroke Pines, Florida"
DK-13225,Dean Katz,dean_katz@example.com,Corporate,"Philadelphia, Pennsylvania"
DK-13225,Dean Katz,dean_katz@example.com,Home Office,"Philadelphia, Pennsylvania"
NG-18430,Nathan Gelder,nathan_gelder@example.com,Corporate,"Cincinnati, Ohio"
MV-18190,Mike Vittorini,mike_vittorini@example.com,Small Business,"New York City, New York"
MV-18190,Mike Vittorini,mike_vittorini@example.com,Small Business,"New York City, New York"
JG-15115,Jack Garza,jack_garza@example.com,Small Business,"Des Moines, Washington"
JG-15115,Jack Garza,jack_garza@example.com,Corporate,"Des Moines, Washington"
BP-11095,Bart Pistole,bart_pistole@example.com,Corporate,"Peoria, Illinois"
VP-21730,Victor Preis,victor_preis@example.com,Corporate,"Las Vegas, Nevada"
SS-20140,Saphhira Shifley,saphhira_shifley@example.com,Corporate,"Warwick, Rhode Island"
SS-20140,Saphhira Shifley,saphhira_shifley@example.com,Corporate,"Warwick, Rhode Island"
HP-14815,Harold Pawlan,harold_pawlan@example.com,Small Business,"Jackson, Michigan"
AG-10675,Anna Gayman,anna_gayman@example.com,Corporate,"Houston, Texas"
AG-10675,Anna Gayman,anna_gayman@example.com,Consumer,"Houston, Texas"
AG-10675,Anna Gayman,anna_gayman@example.com,Consumer,"Houston, Texas"
AG-10675,Anna Gayman,anna_gayman@example.com,Corporate,"Houston, Texas"
LF-17185,Luke Foster,luke_foster@example.com,Home Office,"Miami, Florida"
SP-20650,Stephanie Phelps,stephanie_phelps@example.com,Home Office,"Wilmington, North Carolina"
RF-19840,Roy FranzÃ¶sisch,roy_franzã¶sisch@example.com,Small Business,"New York City, New York"
KH-16510,Keith Herrera,keith_herrera@example.com,Home Office,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Home Office,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Home Office,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KH-16510,Keith Herrera,keith_herrera@example.com,Corporate,"San Francisco, California"
KC-16675,Kimberly Carter,kimberly_carter@example.com,Small Business,"Seattle, Washington"
KC-16675,Kimberly Carter,kimberly_carter@example.com,Corporate,"Seattle, Washington"
CJ-12010,Caroline Jumper,caroline_jumper@example.com,Home Office,"Huntington Beach, California"
PB-19150,Philip Brown,philip_brown@example.com,Home Office,"Los Angeles, California"
VB-21745,Victoria Brennan,victoria_brennan@example.com,Home Office,"Richmond, Kentucky"
SP-20860,Sung Pak,sung_pak@example.com,Small Business,"Los Angeles, California"
SP-20860,Sung Pak,sung_pak@example.com,Corporate,"Los Angeles, California"
JE-15745,Joel Eaton,joel_eaton@example.com,Home Office,"Louisville, Colorado"
MP-17965,Michael Paige,michael_paige@example.com,Small Business,"Lawrence, Massachusetts"
MP-17965,Michael Paige,michael_paige@example.com,Small Business,"Lawrence, Massachusetts"
NF-18385,Natalie Fritzler,natalie_fritzler@example.com,Corporate,"Jackson, Mississippi"
JM-15265,Janet Molinari,janet_molinari@example.com,Small Business,"Canton, Michigan"
JM-15265,Janet Molinari,janet_molinari@example.com,Corporate,"Canton, Michigan"
SD-20485,Shirley Daniels,shirley_daniels@example.com,Corporate,"New Rochelle, New York"
KH-16630,Ken Heidel,ken_heidel@example.com,Home Office,"San Antonio, Texas"
RB-19795,Ross Baird,ross_baird@example.com,Corporate,"Gastonia, North Carolina"
RB-19795,Ross Baird,ross_baird@example.com,Home Office,"Gastonia, North Carolina"
RB-19795,Ross Baird,ross_baird@example.com,Consumer,"Gastonia, North Carolina"
RB-19795,Ross Baird,ross_baird@example.com,Corporate,"Gastonia, North Carolina"
DB-13060,Dave Brooks,dave_brooks@example.com,Home Office,"Lowell, Massachusetts"
MK-18160,Mike Kennedy,mike_kennedy@example.com,Corporate,"Jacksonville, Florida"
MK-18160,Mike Kennedy,mike_kennedy@example.com,Small Business,"Jacksonville, Florida"
PO-19180,Philisse Overcash,philisse_overcash@example.com,Home Office,"Chicago, Illinois"
PO-19180,Philisse Overcash,philisse_overcash@example.com,Home Office,"Chicago, Illinois"
BB-11545,Brenda Bowman,brenda_bowman@example.com,Corporate,"Houston, Texas"
CV-12805,Cynthia Voltz,cynthia_voltz@example.com,Corporate,"New York City, New York"
PK-19075,Pete Kriz,pete_kriz@example.com,Small Business,"Detroit, Michigan"
PK-19075,Pete Kriz,pete_kriz@example.com,Small Business,"Detroit, Michigan"
PK-19075,Pete Kriz,pete_kriz@example.com,Home Office,"Detroit, Michigan"
PK-19075,Pete Kriz,pete_kriz@example.com,Consumer,"Detroit, Michigan"
PK-19075,Pete Kriz,pete_kriz@example.com,Small Business,"Detroit, Michigan"
PK-19075,Pete Kriz,pete_kriz@example.com,Small Business,"Detroit, Michigan"
TB-21595,Troy Blackwell,troy_blackwell@example.com,Small Business,"Columbus, Indiana"
RB-19360,Raymond Buch,raymond_buch@example.com,Small Business,"Auburn, New York"
RB-19360,Raymond Buch,raymond_buch@example.com,Corporate,"Auburn, New York"
RB-19360,Raymond Buch,raymond_buch@example.com,Corporate,"Auburn, New York"
RB-19360,Raymond Buch,raymond_buch@example.com,Small Business,"Auburn, New York"
RB-19360,Raymond Buch,raymond_buch@example.com,Small Business,"Auburn, New York"
RB-19360,Raymond Buch,raymond_buch@example.com,Small Business,"Auburn, New York"
EB-13705,Ed Braxton,ed_braxton@example.com,Corporate,"Akron, Ohio"
EB-13705,Ed Braxton,ed_braxton@example.com,Home Office,"Akron, Ohio"
KH-16630,Ken Heidel,ken_heidel@example.com,Corporate,"Norman, Oklahoma"
SC-20095,Sanjit Chand,sanjit_chand@example.com,Small Business,"Concord, California"
NF-18385,Natalie Fritzler,natalie_fritzler@example.com,Consumer,"Decatur, Illinois"
NF-18385,Natalie Fritzler,natalie_fritzler@example.com,Consumer,"Decatur, Illinois"
JH-15985,Joseph Holt,joseph_holt@example.com,Small Business,"Seattle, Washington"
JH-15985,Joseph Holt,joseph_holt@example.com,Home Office,"Seattle, Washington"
JH-15985,Joseph Holt,joseph_holt@example.com,Corporate,"Seattle, Washington"
TN-21040,Tanja Norvell,tanja_norvell@example.com,Consumer,"Phoenix, Arizona"
TN-21040,Tanja Norvell,tanja_norvell@example.com,Corporate,"Phoenix, Arizona"
TN-21040,Tanja Norvell,tanja_norvell@example.com,Corporate,"Phoenix, Arizona"
TN-21040,Tanja Norvell,tanja_norvell@example.com,Small Business,"Phoenix, Arizona"
TN-21040,Tanja Norvell,tanja_norvell@example.com,Small Business,"Phoenix, Arizona"
JS-15940,Joni Sundaresam,joni_sundaresam@example.com,Corporate,"Park Ridge, Illinois"
DS-13180,David Smith,david_smith@example.com,Consumer,"Amarillo, Texas"
CC-12670,Craig Carreira,craig_carreira@example.com,Corporate,"Chicago, Illinois"
MH-17785,Maya Herman,maya_herman@example.com,Home Office,"Lindenhurst, New York"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Home Office,"San Francisco, California"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Small Business,"San Francisco, California"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Small Business,"San Francisco, California"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Small Business,"San Francisco, California"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Consumer,"San Francisco, California"
JP-15520,Jeremy Pistek,jeremy_pistek@example.com,Small Business,"San Francisco, California"
KH-16690,Kristen Hastings,kristen_hastings@example.com,Corporate,"Los Angeles, California"
JE-15475,Jeremy Ellison,jeremy_ellison@example.com,Corporate,"Troy, New York"
JG-15805,John Grady,john_grady@example.com,Corporate,"New York City, New York"
JG-15805,John Grady,john_grady@example.com,Corporate,"New York City, New York"
XP-21865,Xylona Preis,xylona_preis@example.com,Corporate,"San Diego, California"
EM-14065,Erin Mull,erin_mull@example.com,Home Office,"New York City, New York"
EM-14065,Erin Mull,erin_mull@example.com,Small Business,"New York City, New York"
MT-18070,Michelle Tran,michelle_tran@example.com,Small Business,"Los Angeles, California"
MT-18070,Michelle Tran,michelle_tran@example.com,Small Business,"Los Angeles, California"
MT-18070,Michelle Tran,michelle_tran@example.com,Small Business,"Los Angeles, California"
SA-20830,Sue Ann Reed,sue_reed@example.com,Small Business,"Chicago, Illinois"
CW-11905,Carl Weiss,carl_weiss@example.com,Corporate,"Huntsville, Texas"
CW-11905,Carl Weiss,carl_weiss@example.com,Corporate,"Huntsville, Texas"
CW-11905,Carl Weiss,carl_weiss@example.com,Consumer,"Huntsville, Texas"
AJ-10960,Astrea Jones,astrea_jones@example.com,Consumer,"Rochester, New York"
AJ-10960,Astrea Jones,astrea_jones@example.com,Corporate,"Rochester, New York"
SS-20590,Sonia Sunley,sonia_sunley@example.com,Corporate,"Seattle, Washington"
RO-19780,Rose O'Brian,rose_o'brian@example.com,Corporate,"Memphis, Tennessee"
MD-17350,Maribeth Dona,maribeth_dona@example.com,Small Business,"Fayetteville, Arkansas"
SC-20095,Sanjit Chand,sanjit_chand@example.com,Small Business,"Costa Mesa, California"
SC-20095,Sanjit Chand,sanjit_chand@example.com,Consumer,"Costa Mesa, California"
SC-20095,Sanjit Chand,sanjit_chand@example.com,Corporate,"Costa Mesa, California"
SC-20095,Sanjit Chand,sanjit_chand@example.com,Corporate,"Costa Mesa, California"
MY-17380,Maribeth Yedwab,maribeth_yedwab@example.com,Consumer,"Parker, Colorado"
MY-17380,Maribeth Yedwab,maribeth_yedwab@example.com,Consumer,"Parker, Colorado"
MY-17380,Maribeth Yedwab,maribeth_yedwab@example.com,Home Office,"Parker, Colorado"
MY-17380,Maribeth Yedwab,maribeth_yedwab@example.com,Corporate,"Parker, Colorado"
MY-17380,Maribeth Yedwab,maribeth_yedwab@example.com,Small Business,"Parker, Colorado"
EB-13705,Ed Braxton,ed_braxton@example.com,Home Office,"New York City, New York"
CM-12385,Christopher Martinez,christopher_martinez@example.com,Corporate,"Atlanta, Georgia"
CM-12385,Christopher Martinez,christopher_martinez@example.com,Corporate,"Atlanta, Georgia"
CM-12385,Christopher Martinez,christopher_martinez@example.com,Corporate,"Atlanta, Georgia"
CM-12385,Christopher Martinez,christopher_martinez@example.com,Corporate,"Atlanta, Georgia"
LS-17245,Lynn Smith,lynn_smith@example.com,Home Office,"Gladstone, Missouri"
LS-17245,Lynn Smith,lynn_smith@example.com,Corporate,"Gladstone, Missouri"
LF-17185,Luke Foster,luke_foster@example.com,Home Office,"Newark, Ohio"
BN-11515,Bradley Nguyen,bradley_nguyen@example.com,Corporate,"Los Angeles, California"
BN-11515,Bradley Nguyen,bradley_nguyen@example.com,Consumer,"Los Angeles, California"
AD-10180,Alan Dominguez,alan_dominguez@example.com,Consumer,"Great Falls, Montana"
AD-10180,Alan Dominguez,alan_dominguez@example.com,Small Business,"Great Falls, Montana"
AD-10180,Alan Dominguez,alan_dominguez@example.com,Small Business,"Great Falls, Montana"
AD-10180,Alan Dominguez,alan_dominguez@example.com,Corporate,"Great Falls, Montana"
DB-13210,Dean Braden,dean_braden@example.com,Corporate,"Houston, Texas"
DB-13210,Dean Braden,dean_braden@example.com,Corporate,"Houston, Texas"
DB-13210,Dean Braden,dean_braden@example.com,Consumer,"Houston, Texas"
MC-17605,Matt Connell,matt_connell@example.com,Home Office,"Detroit, Michigan"
LH-17155,Logan Haushalter,logan_haushalter@example.com,Home Office,"Los Angeles, California"
LH-17155,Logan Haushalter,logan_haushalter@example.com,Home Office,"Los Angeles, California"
BD-11605,Brian Dahlen,brian_dahlen@example.com,Home Office,"Lawrence, Massachusetts"
PH-18790,Patricia Hirasaki,patricia_hirasaki@example.com,Home Office,"Lakeland, Florida"
PH-18790,Patricia Hirasaki,patricia_hirasaki@example.com,Corporate,"Lakeland, Florida"
MG-18145,Mike Gockenbach,mike_gockenbach@example.com,Corporate,"Philadelphia, Pennsylvania"
MG-18145,Mike Gockenbach,mike_gockenbach@example.com,Corporate,"Philadelphia, Pennsylvania"
MG-18145,Mike Gockenbach,mike_gockenbach@example.com,Corporate,"Philadelphia, Pennsylvania"
KB-16240,Karen Bern,karen_bern@example.com,Corporate,"Los Angeles, California"
JC-15340,Jasper Cacioppo,jasper_cacioppo@example.com,Home Office,"Los Angeles, California"
RL-19615,Rob Lucas,rob_lucas@example.com,Corporate,"Montgomery, Alabama"
RL-19615,Rob Lucas,rob_lucas@example.com,Corporate,"Montgomery, Alabama"
AA-10375,Allen Armold,allen_armold@example.com,Corporate,"Mesa, Arizona"
EP-13915,Emily Phan,emily_phan@example.com,Corporate,"Chicago, Illinois"
MP-17470,Mark Packer,mark_packer@example.com,Corporate,"New York City, New York"
DK-12985,Darren Koutras,darren_koutras@example.com,Corporate,"Henderson, Kentucky"
DK-12985,Darren Koutras,darren_koutras@example.com,Consumer,"Henderson, Kentucky"
BD-11500,Bradley Drucker,bradley_drucker@example.com,Consumer,"Green Bay, Wisconsin"
ES-14080,Erin Smith,erin_smith@example.com,Corporate,"Tucson, Arizona"
LM-17065,Liz MacKendrick,liz_mackendrick@example.com,Corporate,"Springfield, Ohio"
PG-18895,Paul Gonzalez,paul_gonzalez@example.com,Corporate,"Fort Worth, Texas"
PG-18895,Paul Gonzalez,paul_gonzalez@example.com,Corporate,"Fort Worth, Texas"
PG-18895,Paul Gonzalez,paul_gonzalez@example.com,Corporate,"Fort Worth, Texas"
AS-10135,Adrian Shami,adrian_shami@example.com,Corporate,"New York City, New York"
AS-10135,Adrian Shami,adrian_shami@example.com,Corporate,"New York City, New York"
DK-13225,Dean Katz,dean_katz@example.com,Consumer,"Chicago, Illinois"
DK-13225,Dean Katz,dean_katz@example.com,Consumer,"Chicago, Illinois"
DK-13225,Dean Katz,dean_katz@example.com,Consumer,"Chicago, Illinois"
BD-11320,Bill Donatelli,bill_donatelli@example.com,Corporate,"San Francisco, California"
RC-19960,Ryan Crowe,ryan_crowe@example.com,Small Business,"Jacksonville, Florida"
GT-14710,Greg Tran,greg_tran@example.com,Consumer,"Houston, Texas"
DK-13225,Dean Katz,dean_katz@example.com,Corporate,"Anaheim, California"
AJ-10945,Ashley Jarboe,ashley_jarboe@example.com,Corporate,"Wilmington, North Carolina"
OT-18730,Olvera Toch,olvera_toch@example.com,Consumer,"Los Angeles, California"
OT-18730,Olvera Toch,olvera_toch@example.com,Corporate,"Los Angeles, California"
OT-18730,Olvera Toch,olvera_toch@example.com,Small Business,"Los Angeles, California"
LP-17080,Liz Pelletier,liz_pelletier@example.com,Small Business,"San Francisco, California"
LP-17080,Liz Pelletier,liz_pelletier@example.com,Corporate,"San Francisco, California"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Corporate,"Tampa, Florida"
CA-12775,Cynthia Arntzen,cynthia_arntzen@example.com,Corporate,"Tampa, Florida"
JF-15490,Jeremy Farry,jeremy_farry@example.com,Corporate,"Seattle, Washington"
JF-15490,Jeremy Farry,jeremy_farry@example.com,Corporate,"Seattle, Washington"
FP-14320,Frank Preis,frank_preis@example.com,Small Business,"Los Angeles, California"
EB-13840,Ellis Ballard,ellis_ballard@example.com,Corporate,"Seattle, Washington"
EB-13840,Ellis Ballard,ellis_ballard@example.com,Corporate,"Seattle, Washington"
EB-13840,Ellis Ballard,ellis_ballard@example.com,Corporate,"Seattle, Washington"
EB-13840,Ellis Ballard,ellis_ballard@example.com,Consumer,"Seattle, Washington"
JF-15415,Jennifer Ferguson,jennifer_ferguson@example.com,Consumer,"New York City, New York"
JF-15415,Jennifer Ferguson,jennifer_ferguson@example.com,Corporate,"New York City, New York"
JF-15415,Jennifer Ferguson,jennifer_ferguson@example.com,Corporate,"New York City, New York"
JF-15415,Jennifer Ferguson,jennifer_ferguson@example.com,Corporate,"New York City, New York"
SF-20200,Sarah Foster,sarah_foster@example.com,Corporate,"Marysville, Washington"
TG-21640,Trudy Glocke,trudy_glocke@example.com,Corporate,"Long Beach, California"
TG-21640,Trudy Glocke,trudy_glocke@example.com,Corporate,"Long Beach, California"
TG-21640,Trudy Glocke,trudy_glocke@example.com,Corporate,"Long Beach, California"
CS-11950,Carlos Soltero,carlos_soltero@example.com,Consumer,"Chicago, Illinois"
CS-11950,Carlos Soltero,carlos_soltero@example.com,Corporate,"Chicago, Illinois"
CC-12145,Charles Crestani,charles_crestani@example.com,Corporate,"Los Angeles, California"
DV-13465,Dianna Vittorini,dianna_vittorini@example.com,Corporate,"Denver, Colorado"
DV-13465,Dianna Vittorini,dianna_vittorini@example.com,Corporate,"Denver, Colorado"
DV-13465,Dianna Vittorini,dianna_vittorini@example.com,Corporate,"Denver, Colorado"
DV-13465,Dianna Vittorini,dianna_vittorini@example.com,Corporate,"Denver, Colorado"
DV-13465,Dianna Vittorini,dianna_vittorini@example.com,Small Business,"Denver, Colorado"
BD-11725,Bruce Degenhardt,bruce_degenhardt@example.com,Corporate,"Richmond, Kentucky"
BD-11725,Bruce Degenhardt,bruce_degenhardt@example.com,Corporate,"Richmond, Kentucky"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Home Office,"Salem, Oregon"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Consumer,"Salem, Oregon"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Consumer,"Salem, Oregon"
ZC-21910,Zuschuss Carroll,zuschuss_carroll@example.com,Consumer,"Salem, Oregon"
MS-17830,Melanie Seite,melanie_seite@example.com,Corporate,"Laredo, Texas"
MS-17830,Melanie Seite,melanie_seite@example.com,Consumer,"Laredo, Texas"
LR-16915,Lena Radford,lena_radford@example.com,Consumer,"San Diego, California"
LR-16915,Lena Radford,lena_radford@example.com,Home Office,"San Diego, California"
LR-16915,Lena Radford,lena_radford@example.com,Corporate,"San Diego, California"
LR-16915,Lena Radford,lena_radford@example.com,Corporate,"San Diego, California"
TP-21130,Theone Pippenger,theone_pippenger@example.com,Corporate,"Philadelphia, Pennsylvania"
CK-12205,Chloris Kastensmidt,chloris_kastensmidt@example.com,Corporate,"Philadelphia, Pennsylvania"
CK-12205,Chloris Kastensmidt,chloris_kastensmidt@example.com,Corporate,"Philadelphia, Pennsylvania"
CK-12205,Chloris Kastensmidt,chloris_kastensmidt@example.com,Small Business,"Philadelphia, Pennsylvania"
AS-10240,Alan Shonely,alan_shonely@example.com,Small Business,"Tampa, Florida"
AS-10240,Alan Shonely,alan_shonely@example.com,Small Business,"Tampa, Florida"
AS-10240,Alan Shonely,alan_shonely@example.com,Small Business,"Tampa, Florida"
AS-10240,Alan Shonely,alan_shonely@example.com,Consumer,"Tampa, Florida"
AS-10240,Alan Shonely,alan_shonely@example.com,Home Office,"Tampa, Florida"
AR-10510,Andrew Roberts,andrew_roberts@example.com,Home Office,"Philadelphia, Pennsylvania"
AR-10510,Andrew Roberts,andrew_roberts@example.com,Corporate,"Philadelphia, Pennsylvania"
AR-10510,Andrew Roberts,andrew_roberts@example.com,Corporate,"Philadelphia, Pennsylvania"
NB-18655,Nona Balk,nona_balk@example.com,Corporate,"Dallas, Texas"
NB-18655,Nona Balk,nona_balk@example.com,Consumer,"Dallas, Texas"
GD-14590,Giulietta Dortch,giulietta_dortch@example.com,Consumer,"Philadelphia, Pennsylvania"
GD-14590,Giulietta Dortch,giulietta_dortch@example.com,Corporate,"Philadelphia, Pennsylvania"
CK-12595,Clytie Kelty,clytie_kelty@example.com,Corporate,"Grove City, Ohio"
CK-12595,Clytie Kelty,clytie_kelty@example.com,Corporate,"Grove City, Ohio"
NG-18355,Nat Gilpin,nat_gilpin@example.com,Small Business,"New York City, New York"
NG-18355,Nat Gilpin,nat_gilpin@example.com,Corporate,"New York City, New York"
NG-18355,Nat Gilpin,nat_gilpin@example.com,Corporate,"New York City, New York"
NG-18355,Nat Gilpin,nat_gilpin@example.com,Corporate,"New York City, New York"
NG-18355,Nat Gilpin,nat_gilpin@example.com,Corporate,"New York City, New York"
CA-12265,Christina Anderson,christina_anderson@example.com,Corporate,"Chicago, Illinois"
SF-20965,Sylvia Foulston,sylvia_foulston@example.com,Corporate,"Dearborn, Michigan"
SF-20965,Sylvia Foulston,sylvia_foulston@example.com,Corporate,"Dearborn, Michigan"
SF-20965,Sylvia Foulston,sylvia_foulston@example.com,Corporate,"Dearborn, Michigan"
SF-20965,Sylvia Foulston,sylvia_foulston@example.com,Small Business,"Dearborn, Michigan"
MO-17800,Meg O'Connel,meg_o'connel@example.com,Consumer,"New York City, New York"
AT-10735,Annie Thurman,annie_thurman@example.com,Home Office,"Seattle, Washington"
LC-17140,Logan Currie,logan_currie@example.com,Consumer,"San Francisco, California"
LC-17140,Logan Currie,logan_currie@example.com,Small Business,"San Francisco, California"
FM-14380,Fred McMath,fred_mcmath@example.com,Corporate,"Aurora, Colorado"
FM-14380,Fred McMath,fred_mcmath@example.com,Corporate,"Aurora, Colorado"
FM-14380,Fred McMath,fred_mcmath@example.com,Corporate,"Aurora, Colorado"
BD-11605,Brian Dahlen,brian_dahlen@example.com,Consumer,"Miami, Florida"
BD-11605,Brian Dahlen,brian_dahlen@example.com,Small Business,"Miami, Florida"
DJ-13420,Denny Joy,denny_joy@example.com,Small Business,"Warner Robins, Georgia"
ME-17725,Max Engle,max_engle@example.com,Home Office,"Aurora, Colorado"
ME-17725,Max Engle,max_engle@example.com,Corporate,"Aurora, Colorado"
RB-19465,Rick Bensley,rick_bensley@example.com,Corporate,"Vallejo, California"
RB-19465,Rick Bensley,rick_bensley@example.com,Corporate,"Vallejo, California"
JD-16150,Justin Deggeller,justin_deggeller@example.com,Corporate,"Minneapolis, Minnesota"
JL-15835,John Lee,john_lee@example.com,Corporate,"Mission Viejo, California"
JL-15835,John Lee,john_lee@example.com,Corporate,"Mission Viejo, California"
SC-20305,Sean Christensen,sean_christensen@example.com,Home Office,"Rochester Hills, Michigan"
